"SgnDate","Term","Shibor"
"2019-10-15","6个月","2.82100"
"2019-10-15","7天","2.68400"
"2019-10-15","30天","2.70300"
"2019-10-16","1天","2.69400"
"2019-10-16","1年","3.04800"
"2019-10-16","9个月","2.95000"
"2019-10-16","7天","2.68600"
"2019-10-16","90天","2.73200"
"2019-10-16","14天","2.71400"
"2019-10-16","30天","2.70400"
"2019-10-16","6个月","2.82200"
"2019-10-17","1年","3.05000"
"2019-10-17","1天","2.58500"
"2019-10-17","14天","2.69700"
"2019-10-17","30天","2.70900"
"2019-10-17","9个月","2.95000"
"2019-10-17","6个月","2.82500"
"2019-10-17","7天","2.66300"
"2019-10-17","90天","2.73600"
"2019-10-18","1天","2.61800"
"2019-10-18","9个月","2.95000"
"2019-10-18","1年","3.05100"
"2019-10-18","90天","2.74600"
"2019-10-18","14天","2.70900"
"2019-10-18","30天","2.71300"
"2019-10-18","6个月","2.83400"
"2019-10-18","7天","2.69100"
"2019-10-21","1天","2.68200"
"2019-10-21","1年","3.05400"
"2019-10-21","9个月","2.95100"
"2019-10-21","90天","2.76300"
"2019-10-21","30天","2.72300"
"2019-10-21","7天","2.69100"
"2019-10-21","14天","2.79700"
"2019-10-21","6个月","2.84100"
"2019-10-22","1年","3.05700"
"2019-10-22","1天","2.79900"
"2019-10-22","14天","2.84000"
"2019-10-22","30天","2.75000"
"2019-10-22","9个月","2.95500"
"2019-10-22","6个月","2.85100"
"2019-10-22","7天","2.78900"
"2019-10-22","90天","2.79300"
"2019-10-23","1年","3.06100"
"2019-10-23","9个月","2.96200"
"2019-10-23","1天","2.65400"
"2019-10-23","90天","2.80800"
"2019-10-23","7天","2.69300"
"2019-10-23","6个月","2.86000"
"2019-10-23","30天","2.76100"
"2019-10-23","14天","2.89200"
"2019-10-24","1天","2.44600"
"2019-10-24","9个月","2.96500"
"2019-10-24","1年","3.06100"
"2019-10-24","90天","2.82400"
"2019-10-24","14天","2.89500"
"2019-10-24","30天","2.76900"
"2019-10-24","6个月","2.86500"
"2019-10-24","7天","2.66100"
"2019-10-25","1天","2.50600"
"2019-10-25","1年","3.06300"
"2019-10-25","9个月","2.97200"
"2019-10-25","90天","2.83100"
"2019-10-25","30天","2.77400"
"2019-10-25","7天","2.66900"
"2019-10-25","14天","2.85100"
"2019-10-25","6个月","2.87300"
"2019-10-28","1年","3.06300"
"2019-10-28","1天","2.47800"
"2019-10-28","14天","2.83800"
"2019-10-28","30天","2.77300"
"2019-10-28","9个月","2.97100"
"2019-10-28","6个月","2.87500"
"2019-10-28","7天","2.67100"
"2019-10-28","90天","2.84000"
"2019-10-29","1年","3.06700"
"2019-10-29","9个月","2.97400"
"2019-10-29","1天","2.36800"
"2019-10-29","90天","2.84700"
"2019-10-29","7天","2.67000"
"2019-10-29","6个月","2.88100"
"2019-10-29","30天","2.77300"
"2019-10-29","14天","2.81100"
"2019-10-30","1天","2.30300"
"2019-10-30","9个月","2.97900"
"2019-10-30","1年","3.07400"
"2019-10-30","90天","2.86400"
"2019-10-30","14天","2.77800"
"2019-10-30","30天","2.77100"
"2019-10-30","6个月","2.89300"
"2019-10-30","7天","2.68300"
"2019-10-31","1天","2.59000"
"2019-10-31","1年","3.07600"
"2019-10-31","9个月","2.98300"
"2019-10-31","90天","2.88700"
"2019-10-31","30天","2.77500"
"2019-10-31","7天","2.68500"
"2019-10-31","14天","2.76300"
"2019-10-31","6个月","2.90300"
"2019-11-01","1年","3.07900"
"2019-11-01","1天","2.30100"
"2019-11-01","14天","2.62800"
"2019-11-01","30天","2.77500"
"2019-11-01","6个月","2.91000"
"2019-11-01","7天","2.61600"
"2019-11-01","9个月","2.98700"
"2019-11-01","90天","2.89700"
"2019-11-04","1天","2.07500"
"2019-11-04","14天","2.53200"
"2019-11-04","1年","3.08400"
"2019-11-04","9个月","2.99500"
"2019-11-04","30天","2.77000"
"2019-11-04","6个月","2.92900"
"2019-11-04","90天","2.91900"
"2019-11-04","7天","2.52900"
"2019-11-05","7天","2.49800"
"2019-11-05","14天","2.45600"
"2019-11-05","6个月","2.93800"
"2019-11-05","1天","1.88000"
"2019-11-05","30天","2.75900"
"2019-11-05","90天","2.93300"
"2019-11-05","1年","3.08600"
"2019-11-05","9个月","3.00000"
"2019-11-06","14天","2.41900"
"2019-11-06","1天","1.78800"
"2019-11-06","90天","2.94800"
"2019-11-06","7天","2.54600"
"2019-11-06","9个月","3.00500"
"2019-11-06","1年","3.08800"
"2019-11-06","30天","2.75600"
"2019-11-06","6个月","2.95500"
"2019-11-07","14天","2.41800"
"2019-11-07","1天","1.91500"
"2019-11-07","7天","2.59500"
"2019-11-07","90天","2.95300"
"2019-11-07","1年","3.09000"
"2019-11-07","30天","2.75800"
"2019-11-07","9个月","3.00800"
"2019-11-07","6个月","2.97000"
"2019-11-08","1天","1.90200"
"2019-11-08","14天","2.43300"
"2019-11-08","1年","3.09300"
"2019-11-08","9个月","3.01200"
"2019-11-08","30天","2.75900"
"2019-11-08","6个月","2.98400"
"2019-11-08","90天","2.95300"
"2019-11-08","7天","2.57000"
"2019-11-11","7天","2.55500"
"2019-11-11","14天","2.44900"
"2019-11-11","6个月","2.98900"
"2019-11-11","1天","2.03300"
"2019-11-11","30天","2.75900"
"2019-11-11","90天","2.95500"
"2019-11-11","1年","3.09400"
"2019-11-11","9个月","3.01600"
"2019-11-12","14天","2.56200"
"2019-11-12","1天","2.37600"
"2019-11-12","90天","2.96500"
"2019-11-12","7天","2.64900"
"2019-11-12","9个月","3.02400"
"2019-11-12","1年","3.09900"
"2019-11-12","30天","2.76200"
"2019-11-12","6个月","2.99600"
"2019-11-13","14天","2.67300"
"2019-11-13","1天","2.59800"
"2019-11-13","7天","2.67500"
"2019-11-13","90天","2.98100"
"2019-11-13","1年","3.10100"
"2019-11-13","30天","2.76600"
"2019-11-13","9个月","3.03500"
"2019-11-13","6个月","3.01200"
"2019-11-14","9个月","3.05100"
"2019-11-14","30天","2.77600"
"2019-11-14","6个月","3.03200"
"2019-11-14","7天","2.68200"
"2019-11-14","90天","3.00000"
"2019-11-14","1天","2.66600"
"2019-11-14","14天","2.69600"
"2019-11-14","1年","3.10800"
"2019-11-15","30天","2.78800"
"2019-11-15","14天","2.74200"
"2019-11-15","1天","2.69300"
"2019-11-15","6个月","3.05100"
"2019-11-15","1年","3.11600"
"2019-11-15","9个月","3.06800"
"2019-11-15","7天","2.73700"
"2019-11-15","90天","3.02000"
"2019-11-18","9个月","3.07300"
"2019-11-18","14天","2.82600"
"2019-11-18","7天","2.72800"
"2019-11-18","6个月","3.05500"
"2019-11-18","30天","2.79400"
"2019-11-18","1年","3.11900"
"2019-11-18","90天","3.03200"
"2019-11-18","1天","2.70700"
"2019-11-19","7天","2.61100"
"2019-11-19","9个月","3.07100"
"2019-11-19","14天","2.75000"
"2019-11-19","6个月","3.05300"
"2019-11-19","90天","3.03300"
"2019-11-19","1天","2.34300"
"2019-11-19","1年","3.11900"
"2019-11-19","30天","2.79100"
"2019-11-20","14天","2.57000"
"2019-11-20","7天","2.49700"
"2019-11-20","6个月","3.05100"
"2019-11-20","9个月","3.07100"
"2019-11-20","1天","1.89900"
"2019-11-20","30天","2.79500"
"2019-11-20","1年","3.12500"
"2019-11-20","90天","3.03200"
"2019-11-21","14天","2.48900"
"2019-11-21","9个月","3.07000"
"2019-11-21","1天","1.84900"
"2019-11-21","7天","2.42600"
"2019-11-21","90天","3.03400"
"2019-11-21","1年","3.12700"
"2019-11-21","30天","2.79450"
"2019-11-21","6个月","3.05000"
"2019-11-22","9个月","3.06700"
"2019-11-22","14天","2.50000"
"2019-11-22","7天","2.53600"
"2019-11-22","6个月","3.05000"
"2019-11-22","30天","2.79250"
"2019-11-22","1年","3.12100"
"2019-11-22","90天","3.03700"
"2019-11-22","1天","1.94800"
"2019-11-25","7天","2.59600"
"2019-11-25","9个月","3.06600"
"2019-11-25","14天","2.63900"
"2019-11-25","6个月","3.05000"
"2019-11-25","90天","3.02900"
"2019-11-25","1天","2.23400"
"2019-11-25","1年","3.11900"
"2019-11-25","30天","2.78750"
"2019-11-26","14天","2.60000"
"2019-11-26","7天","2.59800"
"2019-11-26","6个月","3.04700"
"2019-11-26","9个月","3.06700"
"2019-11-26","1天","2.32300"
"2019-11-26","30天","2.78350"
"2019-11-26","1年","3.11800"
"2019-11-26","90天","3.02000"
"2019-11-27","14天","2.59900"
"2019-11-27","9个月","3.06700"
"2019-11-27","1天","2.23300"
"2019-11-27","7天","2.58900"
"2019-11-27","90天","3.01900"
"2019-11-27","1年","3.11900"
"2019-11-27","30天","2.78150"
"2019-11-27","6个月","3.05000"
"2019-11-28","9个月","3.06900"
"2019-11-28","14天","2.59400"
"2019-11-28","7天","2.59700"
"2019-11-28","6个月","3.05000"
"2019-11-28","30天","2.77950"
"2019-11-28","1年","3.11900"
"2019-11-28","90天","3.01600"
"2019-11-28","1天","2.07800"
"2019-11-29","7天","2.60700"
"2019-11-29","9个月","3.07000"
"2019-11-29","14天","2.54000"
"2019-11-29","6个月","3.05000"
"2019-11-29","90天","3.01700"
"2019-11-29","1天","2.35600"
"2019-11-29","1年","3.12200"
"2019-11-29","30天","2.78300"
"2019-12-02","14天","2.45100"
"2019-12-02","6个月","3.05000"
"2019-12-02","1天","2.23300"
"2019-12-02","30天","2.77900"
"2019-12-02","1年","3.12200"
"2019-12-02","90天","3.01700"
"2019-12-02","9个月","3.07100"
"2019-12-02","7天","2.47800"
"2019-12-03","90天","3.01500"
"2019-12-03","9个月","3.07100"
"2019-12-03","6个月","3.05000"
"2019-12-03","30天","2.78500"
"2019-12-03","7天","2.34300"
"2019-12-03","14天","2.36100"
"2019-12-03","1天","2.13200"
"2019-12-03","1年","3.12200"
"2019-12-04","9个月","3.07200"
"2019-12-04","30天","2.79900"
"2019-12-04","6个月","3.05000"
"2019-12-04","90天","3.01900"
"2019-12-04","14天","2.35000"
"2019-12-04","1天","1.97100"
"2019-12-04","7天","2.42600"
"2019-12-04","1年","3.12100"
"2019-12-05","90天","3.02200"
"2019-12-05","9个月","3.07300"
"2019-12-05","14天","2.31700"
"2019-12-05","7天","2.43300"
"2019-12-05","1天","1.90600"
"2019-12-05","1年","3.12100"
"2019-12-05","6个月","3.05000"
"2019-12-05","30天","2.81100"
"2019-12-09","90天","3.02500"
"2019-12-09","30天","2.84100"
"2019-12-09","9个月","3.07400"
"2019-12-09","1年","3.12300"
"2019-12-09","1天","2.34500"
"2019-12-09","6个月","3.05000"
"2019-12-09","14天","2.42900"
"2019-12-09","7天","2.50600"
"2019-12-10","90天","3.02800"
"2019-12-10","9个月","3.07500"
"2019-12-10","6个月","3.05000"
"2019-12-10","30天","2.85800"
"2019-12-10","7天","2.45000"
"2019-12-10","14天","2.43500"
"2019-12-10","1天","2.19800"
"2019-12-10","1年","3.12200"
"2019-12-11","9个月","3.07600"
"2019-12-11","30天","2.87100"
"2019-12-11","6个月","3.05000"
"2019-12-11","90天","3.03000"
"2019-12-11","14天","2.40800"
"2019-12-11","1天","2.08100"
"2019-12-11","7天","2.49300"
"2019-12-11","1年","3.12300"
"2019-12-12","90天","3.03050"
"2019-12-12","9个月","3.07900"
"2019-12-12","14天","2.36900"
"2019-12-12","7天","2.43100"
"2019-12-12","1天","2.05300"
"2019-12-12","1年","3.12200"
"2019-12-12","6个月","3.05000"
"2019-12-12","30天","2.89100"
"2019-12-13","90天","3.03250"
"2019-12-13","30天","2.91300"
"2019-12-13","9个月","3.08100"
"2019-12-13","1年","3.12200"
"2019-12-13","1天","2.13300"
"2019-12-13","6个月","3.05100"
"2019-12-13","14天","2.44300"
"2019-12-13","7天","2.47400"
"2019-12-16","9个月","3.08240"
"2019-12-16","90天","3.03240"
"2019-12-16","6个月","3.05340"
"2019-12-16","30天","2.93040"
"2019-12-16","7天","2.53150"
"2019-12-16","14天","2.43900"
"2019-12-16","1天","2.43700"
"2019-12-16","1年","3.12200"
"2019-12-17","9个月","3.08400"
"2019-12-17","14天","2.43000"
"2019-12-17","1天","2.50600"
"2019-12-17","7天","2.58800"
"2019-12-17","90天","3.03600"
"2019-12-17","1年","3.12300"
"2019-12-17","30天","2.94200"
"2019-12-17","6个月","3.05600"
"2019-12-18","1天","2.48500"
"2019-12-18","14天","2.53700"
"2019-12-18","1年","3.12400"
"2019-12-18","30天","2.95900"
"2019-12-18","6个月","3.05900"
"2019-12-18","7天","2.58500"
"2019-12-18","9个月","3.08700"
"2019-12-18","90天","3.04000"
"2019-12-19","14天","2.91100"
"2019-12-19","9个月","3.09100"
"2019-12-19","1天","2.05750"
"2019-12-19","7天","2.55900"
"2019-12-19","90天","3.04300"
"2019-12-19","1年","3.12400"
"2019-12-19","30天","2.97600"
"2019-12-19","6个月","3.06000"
"2019-12-20","9个月","3.08800"
"2019-12-20","14天","2.95200"
"2019-12-20","7天","2.52900"
"2019-12-20","6个月","3.05900"
"2019-12-20","30天","2.99700"
"2019-12-20","1年","3.12200"
"2019-12-20","90天","3.04100"
"2019-12-20","1天","1.81400"
"2019-12-23","7天","2.45300"
"2019-12-23","9个月","3.08500"
"2019-12-23","14天","2.90800"
"2019-12-23","6个月","3.05700"
"2019-12-23","90天","3.04000"
"2019-12-23","1天","1.55700"
"2019-12-23","1年","3.12000"
"2019-12-23","30天","2.99800"
"2019-12-24","14天","2.97600"
"2019-12-24","7天","2.45000"
"2019-12-24","6个月","3.05550"
"2019-12-24","9个月","3.08450"
"2019-12-24","1天","1.11400"
"2019-12-24","30天","2.99600"
"2019-12-24","1年","3.11450"
"2019-12-24","90天","3.03350"
"2019-12-25","14天","2.97500"
"2019-12-25","9个月","3.08150"
"2019-12-25","1天","0.94300"
"2019-12-25","7天","2.54900"
"2019-12-25","90天","3.03250"
"2019-12-25","1年","3.11400"
"2019-12-25","30天","2.99850"
"2019-12-25","6个月","3.05400"
"2019-12-26","9个月","3.07850"
"2019-12-26","14天","2.90000"
"2019-12-26","7天","2.60700"
"2019-12-26","6个月","3.04900"
"2019-12-26","30天","2.99550"
"2019-12-26","1年","3.11100"
"2019-12-26","90天","3.02950"
"2019-12-26","1天","0.84800"
"2019-12-27","7天","2.57900"
"2019-12-27","9个月","3.07700"
"2019-12-27","14天","2.89700"
"2019-12-27","6个月","3.04800"
"2019-12-27","90天","3.02550"
"2019-12-27","1天","1.07500"
"2019-12-27","1年","3.10500"
"2019-12-27","30天","2.99100"
"2019-12-30","14天","2.82500"
"2019-12-30","7天","2.61800"
"2019-12-30","6个月","3.04600"
"2019-12-30","9个月","3.07300"
"2019-12-30","1天","1.20000"
"2019-12-30","30天","2.97550"
"2019-12-30","1年","3.10150"
"2019-12-30","90天","3.02100"
"2019-12-31","14天","2.90500"
"2019-12-31","9个月","3.07300"
"2019-12-31","1天","1.69400"
"2019-12-31","7天","2.73700"
"2019-12-31","90天","3.02000"
"2019-12-31","1年","3.10050"
"2019-12-31","30天","2.97850"
"2019-12-31","6个月","3.04600"
"2020-01-02","9个月","3.05200"
"2020-01-02","14天","2.33400"
"2020-01-02","7天","2.43300"
"2020-01-02","6个月","3.01900"
"2020-01-02","30天","2.89750"
"2020-01-02","1年","3.08600"
"2020-01-02","90天","2.99400"
"2020-01-02","1天","1.44360"
"2020-01-03","14天","2.19000"
"2020-01-03","6个月","2.99500"
"2020-01-03","1天","1.16200"
"2020-01-03","1年","3.07100"
"2020-01-03","30天","2.84200"
"2020-01-03","7天","2.34900"
"2020-01-03","90天","2.96000"
"2020-01-03","9个月","3.02800"
"2020-01-06","7天","2.21900"
"2020-01-06","14天","2.09100"
"2020-01-06","90天","2.92000"
"2020-01-06","9个月","3.00500"
"2020-01-06","1年","3.05000"
"2020-01-06","30天","2.74700"
"2020-01-06","6个月","2.96000"
"2020-01-06","1天","1.00300"
"2020-01-07","14天","2.17600"
"2020-01-07","1天","1.21500"
"2020-01-07","7天","2.25900"
"2020-01-07","9个月","2.99200"
"2020-01-07","30天","2.70000"
"2020-01-07","1年","3.04000"
"2020-01-07","6个月","2.94300"
"2020-01-07","90天","2.89900"
"2020-01-08","14天","2.16000"
"2020-01-08","90天","2.88100"
"2020-01-08","9个月","2.98300"
"2020-01-08","1天","1.55300"
"2020-01-08","1年","3.03200"
"2020-01-08","30天","2.63800"
"2020-01-08","7天","2.32000"
"2020-01-08","6个月","2.93000"
"2020-01-09","90天","2.86700"
"2020-01-09","9个月","2.97400"
"2020-01-09","1天","1.69000"
"2020-01-09","30天","2.60900"
"2020-01-09","1年","3.02100"
"2020-01-09","6个月","2.92100"
"2020-01-09","7天","2.47000"
"2020-01-09","14天","2.14700"
"2020-01-10","14天","2.29000"
"2020-01-10","90天","2.86400"
"2020-01-10","9个月","2.97200"
"2020-01-10","30天","2.61900"
"2020-01-10","6个月","2.92000"
"2020-01-10","7天","2.48700"
"2020-01-10","1天","1.77220"
"2020-01-10","1年","3.01500"
"2020-01-13","9个月","2.96600"
"2020-01-13","30天","2.61900"
"2020-01-13","1年","3.01400"
"2020-01-13","6个月","2.91500"
"2020-01-13","90天","2.85800"
"2020-01-13","7天","2.52200"
"2020-01-13","14天","2.51000"
"2020-01-13","1天","2.05900"
"2020-01-14","90天","2.86200"
"2020-01-14","9个月","2.96900"
"2020-01-14","14天","2.73500"
"2020-01-14","30天","2.70600"
"2020-01-14","7天","2.65400"
"2020-01-14","1天","2.51800"
"2020-01-14","1年","3.01300"
"2020-01-14","6个月","2.91500"
"2020-01-15","90天","2.86500"
"2020-01-15","9个月","2.97000"
"2020-01-15","1天","2.65400"
"2020-01-15","30天","2.79900"
"2020-01-15","1年","3.01200"
"2020-01-15","6个月","2.91800"
"2020-01-15","7天","2.71700"
"2020-01-15","14天","3.01300"
"2020-01-16","30天","2.80000"
"2020-01-16","90天","2.86800"
"2020-01-16","1天","2.60900"
"2020-01-16","1年","3.00700"
"2020-01-16","7天","2.66300"
"2020-01-16","6个月","2.91800"
"2020-01-16","9个月","2.96500"
"2020-01-16","14天","2.96900"
"2020-01-17","30天","2.80800"
"2020-01-17","7天","2.64000"
"2020-01-17","90天","2.86800"
"2020-01-17","14天","2.94300"
"2020-01-17","1天","2.52200"
"2020-01-17","9个月","2.96500"
"2020-01-17","6个月","2.91800"
"2020-01-17","1年","3.00500"
"2020-01-19","30天","2.80400"
"2020-01-19","90天","2.86300"
"2020-01-19","1年","2.99700"
"2020-01-19","7天","2.60800"
"2020-01-19","1天","2.41300"
"2020-01-19","14天","2.85600"
"2020-01-19","6个月","2.91700"
"2020-01-19","9个月","2.95700"
"2020-01-20","90天","2.86000"
"2020-01-20","7天","2.60700"
"2020-01-20","9个月","2.95400"
"2020-01-20","30天","2.81300"
"2020-01-20","6个月","2.91400"
"2020-01-20","14天","2.87700"
"2020-01-20","1天","2.24800"
"2020-01-20","1年","2.99700"
"2020-01-21","7天","2.60100"
"2020-01-21","90天","2.85900"
"2020-01-21","30天","2.81600"
"2020-01-21","1年","2.99500"
"2020-01-21","1天","1.88500"
"2020-01-21","14天","2.83700"
"2020-01-21","6个月","2.91000"
"2020-01-21","9个月","2.95300"
"2020-01-22","30天","2.82000"
"2020-01-22","7天","2.60700"
"2020-01-22","90天","2.85800"
"2020-01-22","1年","2.99500"
"2020-01-22","9个月","2.95000"
"2020-01-22","6个月","2.91200"
"2020-01-22","14天","2.81400"
"2020-01-22","1天","1.53400"
"2020-01-23","30天","2.82200"
"2020-01-23","90天","2.85800"
"2020-01-23","1年","2.99500"
"2020-01-23","7天","2.54900"
"2020-01-23","1天","2.44400"
"2020-01-23","14天","2.79700"
"2020-01-23","6个月","2.91400"
"2020-01-23","9个月","2.95100"
"2020-02-03","90天","2.85200"
"2020-02-03","7天","2.60700"
"2020-02-03","9个月","2.94000"
"2020-02-03","30天","2.80600"
"2020-02-03","6个月","2.90300"
"2020-02-03","14天","2.62000"
"2020-02-03","1天","2.50400"
"2020-02-03","1年","2.98000"
"2020-02-04","7天","2.41600"
"2020-02-04","90天","2.82400"
"2020-02-04","30天","2.76000"
"2020-02-04","1年","2.95900"
"2020-02-04","1天","2.27300"
"2020-02-04","14天","2.58500"
"2020-02-04","6个月","2.87700"
"2020-02-04","9个月","2.91000"
"2020-02-05","30天","2.69600"
"2020-02-05","7天","2.34300"
"2020-02-05","90天","2.79900"
"2020-02-05","1年","2.93600"
