期权代码,交易代码,期权简称,标的代码,类型,认购/认沽,行权方式,行权价,合约单位,到期月份,上市日,到期日,行权日,行权交收日,上市首日参考价,挂牌原因,结算方式,交易状态
10003014,510050P2106M03300,50ETF沽2021年6月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.1278,调整加挂,实物资产,退市
10003015,510050P2106M03400,50ETF沽2021年6月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.1696,调整加挂,实物资产,退市
10003016,510050P2106M03500,50ETF沽2021年6月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.218,调整加挂,实物资产,退市
10003017,510050P2106M03600,50ETF沽2021年6月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.274,调整加挂,实物资产,退市
10003018,510050P2106M03700,50ETF沽2021年6月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.3383,调整加挂,实物资产,退市
10003019,510050P2106M03800,50ETF沽2021年6月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.4077,调整加挂,实物资产,退市
10003020,510050P2106M03900,50ETF沽2021年6月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2021-06,2020-11-30,2021-06-23,2021-06-23,2021-06-24,0.4779,调整加挂,实物资产,退市
10003021,510050C2012M04000,50ETF购2020年12月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2020-12,2020-12-02,2020-12-23,2020-12-23,2020-12-24,0.0061,波动加挂,实物资产,退市
10003022,510050P2012M04000,50ETF沽2020年12月4000,510050.SH,ETF期权,认沽,欧式,4.0,10000,2020-12,2020-12-02,2020-12-23,2020-12-23,2020-12-24,0.443,波动加挂,实物资产,退市
10003023,510050C2101M04000,50ETF购2021年1月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2021-01,2020-12-02,2021-01-27,2021-01-27,2021-01-28,0.0207,波动加挂,实物资产,退市
10003024,510050P2101M04000,50ETF沽2021年1月4000,510050.SH,ETF期权,认沽,欧式,4.0,10000,2021-01,2020-12-02,2021-01-27,2021-01-27,2021-01-28,0.4525,波动加挂,实物资产,退市
10003025,510050C2103M04000,50ETF购2021年3月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2021-03,2020-12-02,2021-03-24,2021-03-24,2021-03-25,0.0497,波动加挂,实物资产,退市
10003026,510050P2103M04000,50ETF沽2021年3月4000,510050.SH,ETF期权,认沽,欧式,4.0,10000,2021-03,2020-12-02,2021-03-24,2021-03-24,2021-03-25,0.478,波动加挂,实物资产,退市
10003027,510050C2106M04000,50ETF购2021年6月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2021-06,2020-12-02,2021-06-23,2021-06-23,2021-06-24,0.1058,波动加挂,实物资产,退市
10003028,510050P2106M04000,50ETF沽2021年6月4000,510050.SH,ETF期权,认沽,欧式,4.0,10000,2021-06,2020-12-02,2021-06-23,2021-06-23,2021-06-24,0.5103,波动加挂,实物资产,退市
10003037,510050C2012M03000,50ETF购2020年12月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2020-12,2020-12-14,2020-12-23,2020-12-23,2020-12-24,0.4374,波动加挂,实物资产,退市
10003038,510050P2012M03000,50ETF沽2020年12月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2020-12,2020-12-14,2020-12-23,2020-12-23,2020-12-24,0.0008,波动加挂,实物资产,退市
10003039,510050C2101M03000,50ETF购2021年1月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2021-01,2020-12-14,2021-01-27,2021-01-27,2021-01-28,0.4518,波动加挂,实物资产,退市
10003040,510050P2101M03000,50ETF沽2021年1月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2021-01,2020-12-14,2021-01-27,2021-01-27,2021-01-28,0.0037,波动加挂,实物资产,退市
10003041,510050C2103M03000,50ETF购2021年3月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2021-03,2020-12-14,2021-03-24,2021-03-24,2021-03-25,0.4672,波动加挂,实物资产,退市
10003042,510050P2103M03000,50ETF沽2021年3月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2021-03,2020-12-14,2021-03-24,2021-03-24,2021-03-25,0.0168,波动加挂,实物资产,退市
10003043,510050C2106M03000,50ETF购2021年6月3000,510050.SH,ETF期权,认购,欧式,3.0,10000,2021-06,2020-12-14,2021-06-23,2021-06-23,2021-06-24,0.4982,波动加挂,实物资产,退市
10003044,510050P2106M03000,50ETF沽2021年6月3000,510050.SH,ETF期权,认沽,欧式,3.0,10000,2021-06,2020-12-14,2021-06-23,2021-06-23,2021-06-24,0.0429,波动加挂,实物资产,退市
10003045,510050C2102M03100,50ETF购2021年2月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.4148,到期加挂,实物资产,退市
10003046,510050C2102M03200,50ETF购2021年2月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.3241,到期加挂,实物资产,退市
10003047,510050C2102M03300,50ETF购2021年2月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.241,到期加挂,实物资产,退市
10003048,510050C2102M03400,50ETF购2021年2月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.1647,到期加挂,实物资产,退市
10003049,510050C2102M03500,50ETF购2021年2月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.1073,到期加挂,实物资产,退市
10003050,510050C2102M03600,50ETF购2021年2月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0686,到期加挂,实物资产,退市
10003051,510050C2102M03700,50ETF购2021年2月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0444,到期加挂,实物资产,退市
10003052,510050C2102M03800,50ETF购2021年2月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0292,到期加挂,实物资产,退市
10003053,510050C2102M03900,50ETF购2021年2月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0201,到期加挂,实物资产,退市
10003054,510050P2102M03100,50ETF沽2021年2月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0121,到期加挂,实物资产,退市
10003055,510050P2102M03200,50ETF沽2021年2月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.02,到期加挂,实物资产,退市
10003056,510050P2102M03300,50ETF沽2021年2月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0341,到期加挂,实物资产,退市
10003057,510050P2102M03400,50ETF沽2021年2月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.0599,到期加挂,实物资产,退市
10003058,510050P2102M03500,50ETF沽2021年2月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.102,到期加挂,实物资产,退市
10003059,510050P2102M03600,50ETF沽2021年2月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.1608,到期加挂,实物资产,退市
10003060,510050P2102M03700,50ETF沽2021年2月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.2369,到期加挂,实物资产,退市
10003061,510050P2102M03800,50ETF沽2021年2月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.3205,到期加挂,实物资产,退市
10003062,510050P2102M03900,50ETF沽2021年2月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2021-02,2020-12-24,2021-02-24,2021-02-24,2021-02-25,0.4157,到期加挂,实物资产,退市
10003083,510050C2102M04000,50ETF购2021年2月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2021-02,2020-12-31,2021-02-24,2021-02-24,2021-02-25,0.01,波动加挂,实物资产,退市
10003084,510050P2102M04000,50ETF沽2021年2月4000,510050.SH,ETF期权,认沽,欧式,4.0,10000,2021-02,2020-12-31,2021-02-24,2021-02-24,2021-02-25,0.437,波动加挂,实物资产,退市
10003085,510050C2101M04100,50ETF购2021年1月4100,510050.SH,ETF期权,认购,欧式,4.1,10000,2021-01,2021-01-06,2021-01-27,2021-01-27,2021-01-28,0.0028,波动加挂,实物资产,退市
10003086,510050P2101M04100,50ETF沽2021年1月4100,510050.SH,ETF期权,认沽,欧式,4.1,10000,2021-01,2021-01-06,2021-01-27,2021-01-27,2021-01-28,0.429,波动加挂,实物资产,退市
10003087,510050C2102M04100,50ETF购2021年2月4100,510050.SH,ETF期权,认购,欧式,4.1,10000,2021-02,2021-01-06,2021-02-24,2021-02-24,2021-02-25,0.0137,波动加挂,实物资产,退市
10003088,510050P2102M04100,50ETF沽2021年2月4100,510050.SH,ETF期权,认沽,欧式,4.1,10000,2021-02,2021-01-06,2021-02-24,2021-02-24,2021-02-25,0.4374,波动加挂,实物资产,退市
10003089,510050C2103M04100,50ETF购2021年3月4100,510050.SH,ETF期权,认购,欧式,4.1,10000,2021-03,2021-01-06,2021-03-24,2021-03-24,2021-03-25,0.0278,波动加挂,实物资产,退市
10003090,510050P2103M04100,50ETF沽2021年3月4100,510050.SH,ETF期权,认沽,欧式,4.1,10000,2021-03,2021-01-06,2021-03-24,2021-03-24,2021-03-25,0.446,波动加挂,实物资产,退市
10003091,510050C2106M04100,50ETF购2021年6月4100,510050.SH,ETF期权,认购,欧式,4.1,10000,2021-06,2021-01-06,2021-06-23,2021-06-23,2021-06-24,0.0819,波动加挂,实物资产,退市
10003092,510050P2106M04100,50ETF沽2021年6月4100,510050.SH,ETF期权,认沽,欧式,4.1,10000,2021-06,2021-01-06,2021-06-23,2021-06-23,2021-06-24,0.47,波动加挂,实物资产,退市
10003101,510050C2101M04200,50ETF购2021年1月4200,510050.SH,ETF期权,认购,欧式,4.2,10000,2021-01,2021-01-08,2021-01-27,2021-01-27,2021-01-28,0.0125,波动加挂,实物资产,退市
10003102,510050P2101M04200,50ETF沽2021年1月4200,510050.SH,ETF期权,认沽,欧式,4.2,10000,2021-01,2021-01-08,2021-01-27,2021-01-27,2021-01-28,0.4026,波动加挂,实物资产,退市
10003103,510050C2102M04200,50ETF购2021年2月4200,510050.SH,ETF期权,认购,欧式,4.2,10000,2021-02,2021-01-08,2021-02-24,2021-02-24,2021-02-25,0.0297,波动加挂,实物资产,退市
10003104,510050P2102M04200,50ETF沽2021年2月4200,510050.SH,ETF期权,认沽,欧式,4.2,10000,2021-02,2021-01-08,2021-02-24,2021-02-24,2021-02-25,0.4231,波动加挂,实物资产,退市
10003105,510050C2103M04200,50ETF购2021年3月4200,510050.SH,ETF期权,认购,欧式,4.2,10000,2021-03,2021-01-08,2021-03-24,2021-03-24,2021-03-25,0.0445,波动加挂,实物资产,退市
10003106,510050P2103M04200,50ETF沽2021年3月4200,510050.SH,ETF期权,认沽,欧式,4.2,10000,2021-03,2021-01-08,2021-03-24,2021-03-24,2021-03-25,0.4421,波动加挂,实物资产,退市
10003107,510050C2106M04200,50ETF购2021年6月4200,510050.SH,ETF期权,认购,欧式,4.2,10000,2021-06,2021-01-08,2021-06-23,2021-06-23,2021-06-24,0.109,波动加挂,实物资产,退市
10003108,510050P2106M04200,50ETF沽2021年6月4200,510050.SH,ETF期权,认沽,欧式,4.2,10000,2021-06,2021-01-08,2021-06-23,2021-06-23,2021-06-24,0.4853,波动加挂,实物资产,退市
10003109,510050C2101M04300,50ETF购2021年1月4300,510050.SH,ETF期权,认购,欧式,4.3,10000,2021-01,2021-01-13,2021-01-27,2021-01-27,2021-01-28,0.0073,波动加挂,实物资产,退市
10003110,510050P2101M04300,50ETF沽2021年1月4300,510050.SH,ETF期权,认沽,欧式,4.3,10000,2021-01,2021-01-13,2021-01-27,2021-01-27,2021-01-28,0.401,波动加挂,实物资产,退市
10003111,510050C2102M04300,50ETF购2021年2月4300,510050.SH,ETF期权,认购,欧式,4.3,10000,2021-02,2021-01-13,2021-02-24,2021-02-24,2021-02-25,0.0268,波动加挂,实物资产,退市
10003112,510050P2102M04300,50ETF沽2021年2月4300,510050.SH,ETF期权,认沽,欧式,4.3,10000,2021-02,2021-01-13,2021-02-24,2021-02-24,2021-02-25,0.4197,波动加挂,实物资产,退市
10003113,510050C2103M04300,50ETF购2021年3月4300,510050.SH,ETF期权,认购,欧式,4.3,10000,2021-03,2021-01-13,2021-03-24,2021-03-24,2021-03-25,0.045,波动加挂,实物资产,退市
10003114,510050P2103M04300,50ETF沽2021年3月4300,510050.SH,ETF期权,认沽,欧式,4.3,10000,2021-03,2021-01-13,2021-03-24,2021-03-24,2021-03-25,0.4374,波动加挂,实物资产,退市
10003115,510050C2106M04300,50ETF购2021年6月4300,510050.SH,ETF期权,认购,欧式,4.3,10000,2021-06,2021-01-13,2021-06-23,2021-06-23,2021-06-24,0.1125,波动加挂,实物资产,退市
10003116,510050P2106M04300,50ETF沽2021年6月4300,510050.SH,ETF期权,认沽,欧式,4.3,10000,2021-06,2021-01-13,2021-06-23,2021-06-23,2021-06-24,0.4701,波动加挂,实物资产,退市
10003205,510050C2109M03400,50ETF购2021年9月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.5355,到期加挂,实物资产,退市
10003206,510050C2109M03500,50ETF购2021年9月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.4689,到期加挂,实物资产,退市
10003207,510050C2109M03600,50ETF购2021年9月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.4007,到期加挂,实物资产,退市
10003208,510050C2109M03700,50ETF购2021年9月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.3447,到期加挂,实物资产,退市
10003209,510050C2109M03800,50ETF购2021年9月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.2973,到期加挂,实物资产,退市
10003210,510050C2109M03900,50ETF购2021年9月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.2511,到期加挂,实物资产,退市
10003211,510050C2109M04000,50ETF购2021年9月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.213,到期加挂,实物资产,退市
10003212,510050C2109M04100,50ETF购2021年9月4100,510050.SH,ETF期权,认购,欧式,4.1,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.1814,到期加挂,实物资产,退市
10003213,510050C2109M04200,50ETF购2021年9月4200,510050.SH,ETF期权,认购,欧式,4.2,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.1548,到期加挂,实物资产,退市
10003214,510050P2109M03400,50ETF沽2021年9月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.0934,到期加挂,实物资产,退市
10003215,510050P2109M03500,50ETF沽2021年9月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.121,到期加挂,实物资产,退市
10003216,510050P2109M03600,50ETF沽2021年9月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.155,到期加挂,实物资产,退市
10003217,510050P2109M03700,50ETF沽2021年9月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.1952,到期加挂,实物资产,退市
10003218,510050P2109M03800,50ETF沽2021年9月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.2423,到期加挂,实物资产,退市
10003219,510050P2109M03900,50ETF沽2021年9月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.2984,到期加挂,实物资产,退市
10003220,510050P2109M04000,50ETF沽2021年9月4000,510050.SH,ETF期权,认沽,欧式,4.0,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.3601,到期加挂,实物资产,退市
10003221,510050P2109M04100,50ETF沽2021年9月4100,510050.SH,ETF期权,认沽,欧式,4.1,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.4258,到期加挂,实物资产,退市
10003222,510050P2109M04200,50ETF沽2021年9月4200,510050.SH,ETF期权,认沽,欧式,4.2,10000,2021-09,2021-01-28,2021-09-22,2021-09-22,2021-09-23,0.4987,到期加挂,实物资产,退市
10003241,510050C2109M03300,50ETF购2021年9月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2021-09,2021-01-29,2021-09-22,2021-09-22,2021-09-23,0.5585,波动加挂,实物资产,退市
10003242,510050P2109M03300,50ETF沽2021年9月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2021-09,2021-01-29,2021-09-22,2021-09-22,2021-09-23,0.0902,波动加挂,实物资产,退市
10003251,510050C2109M04300,50ETF购2021年9月4300,510050.SH,ETF期权,认购,欧式,4.3,10000,2021-09,2021-02-09,2021-09-22,2021-09-22,2021-09-23,0.1249,波动加挂,实物资产,退市
10003252,510050P2109M04300,50ETF沽2021年9月4300,510050.SH,ETF期权,认沽,欧式,4.3,10000,2021-09,2021-02-09,2021-09-22,2021-09-22,2021-09-23,0.5427,波动加挂,实物资产,退市
10003255,510050C2102M04400,50ETF购2021年2月4400,510050.SH,ETF期权,认购,欧式,4.4,10000,2021-02,2021-02-18,2021-02-24,2021-02-24,2021-02-25,0.0023,波动加挂,实物资产,退市
10003256,510050P2102M04400,50ETF沽2021年2月4400,510050.SH,ETF期权,认沽,欧式,4.4,10000,2021-02,2021-02-18,2021-02-24,2021-02-24,2021-02-25,0.3894,波动加挂,实物资产,退市
10003257,510050C2103M04400,50ETF购2021年3月4400,510050.SH,ETF期权,认购,欧式,4.4,10000,2021-03,2021-02-18,2021-03-24,2021-03-24,2021-03-25,0.0233,波动加挂,实物资产,退市
10003258,510050P2103M04400,50ETF沽2021年3月4400,510050.SH,ETF期权,认沽,欧式,4.4,10000,2021-03,2021-02-18,2021-03-24,2021-03-24,2021-03-25,0.415,波动加挂,实物资产,退市
10003259,510050C2106M04400,50ETF购2021年6月4400,510050.SH,ETF期权,认购,欧式,4.4,10000,2021-06,2021-02-18,2021-06-23,2021-06-23,2021-06-24,0.0935,波动加挂,实物资产,退市
10003260,510050P2106M04400,50ETF沽2021年6月4400,510050.SH,ETF期权,认沽,欧式,4.4,10000,2021-06,2021-02-18,2021-06-23,2021-06-23,2021-06-24,0.485,波动加挂,实物资产,退市
10003261,510050C2109M04400,50ETF购2021年9月4400,510050.SH,ETF期权,认购,欧式,4.4,10000,2021-09,2021-02-18,2021-09-22,2021-09-22,2021-09-23,0.1498,波动加挂,实物资产,退市
10003262,510050P2109M04400,50ETF沽2021年9月4400,510050.SH,ETF期权,认沽,欧式,4.4,10000,2021-09,2021-02-18,2021-09-22,2021-09-22,2021-09-23,0.5244,波动加挂,实物资产,退市
10003263,510050C2104M03400,50ETF购2021年4月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.4377,到期加挂,实物资产,退市
10003264,510050C2104M03500,50ETF购2021年4月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.3507,到期加挂,实物资产,退市
10003265,510050C2104M03600,50ETF购2021年4月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.2696,到期加挂,实物资产,退市
10003266,510050C2104M03700,50ETF购2021年4月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.2011,到期加挂,实物资产,退市
10003267,510050C2104M03800,50ETF购2021年4月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.1421,到期加挂,实物资产,退市
10003268,510050C2104M03900,50ETF购2021年4月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.1021,到期加挂,实物资产,退市
10003269,510050C2104M04000,50ETF购2021年4月4000,510050.SH,ETF期权,认购,欧式,4.0,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.0728,到期加挂,实物资产,退市
10003270,510050C2104M04100,50ETF购2021年4月4100,510050.SH,ETF期权,认购,欧式,4.1,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.052,到期加挂,实物资产,退市
10003271,510050C2104M04200,50ETF购2021年4月4200,510050.SH,ETF期权,认购,欧式,4.2,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.0383,到期加挂,实物资产,退市
10003272,510050P2104M03400,50ETF沽2021年4月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2021-04,2021-02-25,2021-04-28,2021-04-28,2021-04-29,0.03,到期加挂,实物资产,退市
